Model,Hyperparameter,t0,input,rmse1,rmse7,rmse30
ARIMA,"ARIMA(3, 0, 0)",983,30,0.941529278,1.132930204,1.430458462
ARIMA,"ARIMA(3, 0, 0)",987,30,0.695268267,1.531095553,1.66582591
ARIMA,"ARIMA(3, 0, 0)",992,30,1.723633419,1.432026819,1.283466805
ARIMA,"ARIMA(3, 0, 0)",996,30,0.453643332,1.622832897,1.684977314
ARIMA,"ARIMA(3, 0, 0)",998,30,1.148376996,1.382232626,1.178164788
ARIMA,"ARIMA(3, 0, 0)",1005,30,1.052968369,1.141529951,1.450102439
ARIMA,"ARIMA(3, 0, 0)",1011,30,0.61460151,0.685909215,0.9093706
ARIMA,"ARIMA(3, 0, 0)",1018,30,0.51082289,0.75636451,0.812063298
ARIMA,"ARIMA(3, 0, 0)",1023,30,0.570603794,0.845821936,1.70166042
ARIMA,"ARIMA(3, 0, 0)",1025,30,0.786331217,1.041374355,1.769747693
ARIMA,"ARIMA(3, 0, 0)",1028,30,0.614940976,0.800762086,1.034395513
ARIMA,"ARIMA(3, 0, 0)",1031,30,0.627225491,0.739342678,1.038495224
ARIMA,"ARIMA(3, 0, 0)",1054,30,0.562718472,0.904690762,1.139445047
ARIMA,"ARIMA(3, 0, 0)",1055,30,0.814127533,1.054548626,1.266346645
ARIMA,"ARIMA(3, 0, 0)",1057,30,0.518462002,0.810278197,0.99130186
ARIMA,"ARIMA(3, 0, 0)",1073,30,0.526278239,0.657741954,0.894378259
ARIMA,"ARIMA(3, 0, 0)",1074,30,0.822409191,0.694063801,0.99228977
ARIMA,"ARIMA(3, 0, 0)",1079,30,0.540745811,0.833154902,1.078639483
ARIMA,"ARIMA(3, 0, 0)",1084,30,0.553110269,0.706668772,0.846190062
ARIMA,"ARIMA(3, 0, 0)",1092,30,0.477432667,0.726579137,0.956222092
ARIMA,"ARIMA(3, 0, 1)",32,30,0.430799864,0.908094238,0.947263448
ARIMA,"ARIMA(3, 0, 1)",50,30,0.381125206,0.439144256,1.279723818
ARIMA,"ARIMA(3, 0, 1)",51,30,0.324522545,0.498666819,1.383328253
ARIMA,"ARIMA(3, 0, 1)",52,30,0.342345014,0.57772016,1.410038754
ARIMA,"ARIMA(3, 0, 1)",56,30,0.452495204,0.934347217,1.653063761
ARIMA,"ARIMA(3, 0, 1)",57,30,0.51473658,1.117434037,1.81164083
ARIMA,"ARIMA(3, 0, 1)",62,30,0.74943176,0.768559366,1.220962119
ARIMA,"ARIMA(3, 0, 1)",67,30,0.523329885,0.710728198,1.233421266
ARIMA,"ARIMA(3, 0, 1)",72,30,0.557666313,0.904365412,1.390507491
ARIMA,"ARIMA(3, 0, 1)",74,30,0.648667818,0.934654595,1.543784101
ARIMA,"ARIMA(3, 0, 1)",78,30,0.718818214,1.200398945,1.46275127
ARIMA,"ARIMA(3, 0, 1)",89,30,0.699019258,1.487262841,1.937134821
ARIMA,"ARIMA(3, 0, 1)",91,30,0.805704628,1.755881818,2.192526074
ARIMA,"ARIMA(3, 0, 1)",92,30,1.162003533,1.679751536,2.045082632
ARIMA,"ARIMA(3, 0, 1)",93,30,1.164587409,1.447124445,1.829026285
ARIMA,"ARIMA(3, 0, 1)",109,30,0.99820892,1.193337829,1.612829663
ARIMA,"ARIMA(3, 0, 1)",117,30,0.848927108,0.876467756,1.449034234
ARIMA,"ARIMA(3, 0, 1)",126,30,0.579215287,0.790791634,1.845395853
ARIMA,"ARIMA(3, 0, 1)",131,30,0.95991641,1.205449239,1.965517852
ARIMA,"ARIMA(3, 0, 1)",135,30,1.630303997,1.840821801,1.982852595
ARIMA,"ARIMA(3, 0, 1)",148,30,0.630384319,0.792603276,1.423530691
ARIMA,"ARIMA(3, 0, 1)",150,30,0.484624922,0.821204201,1.285791608
ARIMA,"ARIMA(3, 0, 1)",151,30,1.462468204,1.168743447,1.36700948
ARIMA,"ARIMA(3, 0, 1)",167,30,1.171876159,1.630208549,1.873947206
ARIMA,"ARIMA(3, 0, 1)",174,30,0.887854239,1.263203375,2.556695353
ARIMA,"ARIMA(3, 0, 1)",175,30,1.124155602,1.442392007,2.915722922
ARIMA,"ARIMA(3, 0, 1)",182,30,2.875633144,2.168171072,2.800918517
ARIMA,"ARIMA(3, 0, 1)",183,30,1.179489373,2.115131913,3.155079232
ARIMA,"ARIMA(3, 0, 1)",192,30,2.43844313,2.552178078,5.347323685
ARIMA,"ARIMA(3, 0, 1)",197,30,1.493309678,2.252004077,4.7125717
ARIMA,"ARIMA(3, 0, 1)",199,30,1.127836787,2.212434113,4.427871023
ARIMA,"ARIMA(3, 0, 1)",201,30,1.183905458,2.518538297,4.093088359
ARIMA,"ARIMA(3, 0, 1)",205,30,1.019614327,1.653487096,2.728770943
ARIMA,"ARIMA(3, 0, 1)",207,30,1.376783347,1.382936976,2.423101157
ARIMA,"ARIMA(3, 0, 1)",210,30,1.144037148,1.662115002,3.041897645
ARIMA,"ARIMA(3, 0, 1)",211,30,0.72947097,1.516985141,3.876073721
ARIMA,"ARIMA(3, 0, 1)",219,30,0.573693122,3.65825508,9.391991946
ARIMA,"ARIMA(3, 0, 1)",220,30,2.814086411,4.455822258,9.62986591
ARIMA,"ARIMA(3, 0, 1)",225,30,0.612119025,1.313753698,3.579330616
ARIMA,"ARIMA(3, 0, 1)",227,30,0.604684454,1.011631634,2.513868982
ARIMA,"ARIMA(3, 0, 1)",231,30,1.246042138,1.342898944,3.192741818
ARIMA,"ARIMA(3, 0, 1)",240,30,1.297933265,1.734887085,2.569062153
ARIMA,"ARIMA(3, 0, 1)",244,30,0.74839178,2.17092159,2.420946803
ARIMA,"ARIMA(3, 0, 1)",248,30,0.583781796,1.109846695,1.660332039
ARIMA,"ARIMA(3, 0, 1)",252,30,1.870490192,2.691350772,3.446312766
ARIMA,"ARIMA(3, 0, 1)",253,30,1.882721921,2.322740884,2.706316611
ARIMA,"ARIMA(3, 0, 1)",256,30,0.613585541,1.036402768,1.476910227
ARIMA,"ARIMA(3, 0, 1)",261,30,0.652615614,1.057402527,1.72366479
ARIMA,"ARIMA(3, 0, 1)",267,30,0.524101719,1.304259606,1.412310102
ARIMA,"ARIMA(3, 0, 1)",268,30,0.725052832,1.571904115,1.60434532
ARIMA,"ARIMA(3, 0, 1)",270,30,0.848693432,1.285435849,1.471615014
ARIMA,"ARIMA(3, 0, 1)",272,30,0.788330015,1.052357648,1.784669594
ARIMA,"ARIMA(3, 0, 1)",281,30,0.90409364,1.149117763,2.246590858
ARIMA,"ARIMA(3, 0, 1)",293,30,0.931846511,0.819524534,1.612235117
ARIMA,"ARIMA(3, 0, 1)",301,30,0.847048828,1.026469168,2.2787777
ARIMA,"ARIMA(3, 0, 1)",302,30,0.471354572,0.75110566,1.867100256
ARIMA,"ARIMA(3, 0, 1)",303,30,0.567594612,0.593435502,1.398970277
ARIMA,"ARIMA(3, 0, 1)",317,30,0.74608113,1.149702626,1.501221993
ARIMA,"ARIMA(3, 0, 1)",318,30,0.638327459,0.92920169,1.39522004
ARIMA,"ARIMA(3, 0, 1)",320,30,0.747016316,0.649368685,1.296936047
ARIMA,"ARIMA(3, 0, 1)",324,30,0.680011154,0.704937552,1.352259977
ARIMA,"ARIMA(3, 0, 1)",327,30,0.62059897,0.845952611,1.396938208
ARIMA,"ARIMA(3, 0, 1)",330,30,0.678649881,0.851170776,1.355549164
ARIMA,"ARIMA(3, 0, 1)",338,30,0.656892329,1.055274062,1.146539966
ARIMA,"ARIMA(3, 0, 1)",349,30,0.504055087,0.936656542,2.167089142
ARIMA,"ARIMA(3, 0, 1)",353,30,0.466948963,1.204541595,2.277618555
ARIMA,"ARIMA(3, 0, 1)",358,30,0.404843496,0.839261944,1.412001704
ARIMA,"ARIMA(3, 0, 1)",359,30,0.406442407,0.867429943,1.356777291
ARIMA,"ARIMA(3, 0, 1)",365,30,0.725372993,1.101206872,1.107810235
ARIMA,"ARIMA(3, 0, 1)",367,30,0.793835649,0.986856904,1.144428891
ARIMA,"ARIMA(3, 0, 1)",372,30,0.584406809,0.960982173,2.177345576
ARIMA,"ARIMA(3, 0, 1)",374,30,0.618151481,0.924835389,1.99020198
ARIMA,"ARIMA(3, 0, 1)",380,30,0.752887687,1.002039918,1.880925988
ARIMA,"ARIMA(3, 0, 1)",381,30,0.850161126,1.027544188,1.718525765
ARIMA,"ARIMA(3, 0, 1)",384,30,0.616405682,0.90788147,1.35032879
ARIMA,"ARIMA(3, 0, 1)",388,30,0.540022965,0.86286758,1.169050703
ARIMA,"ARIMA(3, 0, 1)",390,30,0.637214585,0.778628732,1.058485825
ARIMA,"ARIMA(3, 0, 1)",396,30,0.44100924,0.714985377,1.148274761
ARIMA,"ARIMA(3, 0, 1)",397,30,0.402207165,0.775151503,1.116997067
ARIMA,"ARIMA(3, 0, 1)",398,30,0.47776706,0.792290442,1.234315895
ARIMA,"ARIMA(3, 0, 1)",402,30,0.52314304,0.752432344,1.533406921
ARIMA,"ARIMA(3, 0, 1)",403,30,0.519022907,0.680065487,1.623433355
ARIMA,"ARIMA(3, 0, 1)",406,30,0.421807159,0.60849657,2.045962395
ARIMA,"ARIMA(3, 0, 1)",416,30,0.53882458,1.195922026,2.15758325
ARIMA,"ARIMA(3, 0, 1)",417,30,0.599931399,1.235077895,2.090464015
ARIMA,"ARIMA(3, 0, 1)",418,30,0.564207973,1.233258554,2.222279449
ARIMA,"ARIMA(3, 0, 1)",423,30,1.244015193,1.7137205,4.432960762
ARIMA,"ARIMA(3, 0, 1)",434,30,0.706360243,1.147586704,2.134760278
ARIMA,"ARIMA(3, 0, 1)",438,30,0.879015809,1.354507194,1.295279226
ARIMA,"ARIMA(3, 0, 1)",445,30,1.090375237,1.792946091,2.730737709
ARIMA,"ARIMA(3, 0, 1)",449,30,0.78954565,1.284021298,1.812036523
ARIMA,"ARIMA(3, 0, 1)",455,30,1.183042074,1.161275091,1.368836821
ARIMA,"ARIMA(3, 0, 1)",457,30,0.944106175,2.001452005,2.679289922
ARIMA,"ARIMA(3, 0, 1)",461,30,0.807429902,1.435514443,2.573819748
ARIMA,"ARIMA(3, 0, 1)",465,30,0.880261283,1.149261609,1.842633416
ARIMA,"ARIMA(3, 0, 1)",469,30,0.438878136,1.066833332,1.321039808
ARIMA,"ARIMA(3, 0, 1)",473,30,1.514653526,1.001237809,1.118561633
ARIMA,"ARIMA(3, 0, 1)",489,30,0.531694593,0.820143688,1.173010389
ARIMA,"ARIMA(3, 0, 1)",499,30,0.750109464,0.80945918,1.722238201
ARIMA,"ARIMA(3, 0, 1)",504,30,0.682273514,1.11523012,2.027259389
ARIMA,"ARIMA(3, 0, 1)",509,30,0.706807922,1.545328472,1.843244411
ARIMA,"ARIMA(3, 0, 1)",510,30,0.803197776,1.584700196,1.565215325
ARIMA,"ARIMA(3, 0, 1)",518,30,1.069731533,2.297447829,5.417989548
ARIMA,"ARIMA(3, 0, 1)",519,30,0.995497267,2.232856982,5.152293545
ARIMA,"ARIMA(3, 0, 1)",522,30,0.970021281,1.153936971,3.012162873
ARIMA,"ARIMA(3, 0, 1)",528,30,0.513256677,0.691767507,2.301743502
ARIMA,"ARIMA(3, 0, 1)",532,30,0.788224843,1.239152322,2.216337867
ARIMA,"ARIMA(3, 0, 1)",533,30,0.384736569,1.265403438,2.558881297
ARIMA,"ARIMA(3, 0, 1)",569,30,1.142540412,2.533276787,7.386210644
ARIMA,"ARIMA(3, 0, 1)",572,30,4.247562814,2.998943076,10.96575749
ARIMA,"ARIMA(3, 0, 1)",574,30,2.899825077,3.463161913,4.334812106
ARIMA,"ARIMA(3, 0, 1)",606,30,0.714622323,0.99024167,1.70029016
ARIMA,"ARIMA(3, 0, 1)",608,30,0.835300495,1.297942225,1.864155219
ARIMA,"ARIMA(3, 0, 1)",616,30,0.936912796,1.680652795,3.262161709
ARIMA,"ARIMA(3, 0, 1)",621,30,1.064523056,1.871305538,2.122192422
ARIMA,"ARIMA(3, 0, 1)",626,30,1.129908217,1.091689595,1.792206408
ARIMA,"ARIMA(3, 0, 1)",640,30,1.055292631,1.205487968,1.89704687
ARIMA,"ARIMA(3, 0, 1)",652,30,0.558754262,0.663957737,0.929077048
ARIMA,"ARIMA(3, 0, 1)",653,30,0.584787977,0.651577946,0.835947116
ARIMA,"ARIMA(3, 0, 1)",657,30,0.56155841,0.808942535,0.892348325
ARIMA,"ARIMA(3, 0, 1)",672,30,0.465794433,0.89382669,1.055796055
ARIMA,"ARIMA(3, 0, 1)",675,30,1.368464163,0.89184427,1.038012166
ARIMA,"ARIMA(3, 0, 1)",686,30,1.105698641,1.057681194,1.57587543
ARIMA,"ARIMA(3, 0, 1)",697,30,0.646078329,1.016160293,1.43331033
ARIMA,"ARIMA(3, 0, 1)",702,30,0.689250501,1.301537717,1.301132448
ARIMA,"ARIMA(3, 0, 1)",724,30,0.903884155,1.259521645,1.574492372
ARIMA,"ARIMA(3, 0, 1)",733,30,0.5314478,0.737083505,0.9376885
ARIMA,"ARIMA(3, 0, 1)",736,30,0.658539834,0.493656437,0.724633748
ARIMA,"ARIMA(3, 0, 1)",737,30,0.323607225,0.639071727,0.694303555
ARIMA,"ARIMA(3, 0, 1)",739,30,0.488155881,0.73846691,0.876003398
ARIMA,"ARIMA(3, 0, 1)",746,30,0.373005772,0.532025028,0.652845963
ARIMA,"ARIMA(3, 0, 1)",747,30,0.342684739,0.515748202,0.667757033
ARIMA,"ARIMA(3, 0, 1)",749,30,0.378793225,0.601903954,0.698575319
ARIMA,"ARIMA(3, 0, 1)",758,30,0.41341211,0.695811903,1.481806121
ARIMA,"ARIMA(3, 0, 1)",759,30,0.407937245,0.710339496,1.573511978
ARIMA,"ARIMA(3, 0, 1)",760,30,0.475840414,0.641036797,1.527954838
ARIMA,"ARIMA(3, 0, 1)",761,30,0.379899187,0.599151393,1.564639978
ARIMA,"ARIMA(3, 0, 1)",765,30,0.347185158,0.531350688,1.321428578
ARIMA,"ARIMA(3, 0, 1)",770,30,0.653343408,0.712397622,1.808126825
ARIMA,"ARIMA(3, 0, 1)",776,30,0.606615547,0.957876518,1.674139029
ARIMA,"ARIMA(3, 0, 1)",777,30,0.652508786,0.925284105,1.671125298
ARIMA,"ARIMA(3, 0, 1)",785,30,0.920107649,1.2967698,2.776157531
ARIMA,"ARIMA(3, 0, 1)",789,30,0.547693772,0.761098643,1.982364036
ARIMA,"ARIMA(3, 0, 1)",796,30,0.619701844,0.924749849,1.976070385
ARIMA,"ARIMA(3, 0, 1)",801,30,0.620812564,1.194796792,1.717046771
ARIMA,"ARIMA(3, 0, 1)",820,30,0.360777452,0.744335193,1.986426189
ARIMA,"ARIMA(3, 0, 1)",822,30,0.458429391,0.758476087,1.995891029
ARIMA,"ARIMA(3, 0, 1)",823,30,0.906686283,1.082539908,2.540265559
ARIMA,"ARIMA(3, 0, 1)",824,30,0.771152252,0.917971292,2.480560237
ARIMA,"ARIMA(3, 0, 1)",826,30,0.508756902,0.709670082,2.164463823
ARIMA,"ARIMA(3, 0, 1)",833,30,0.602184147,1.227139825,2.971589234
ARIMA,"ARIMA(3, 0, 1)",840,30,1.25182564,1.456930845,76.25180192
ARIMA,"ARIMA(3, 0, 1)",842,30,0.905147857,1.845340384,19.62867786
ARIMA,"ARIMA(3, 0, 1)",853,30,0.652804884,1.044521756,2.240560471
ARIMA,"ARIMA(3, 0, 1)",858,30,2.158691815,1.694501702,1.622364732
ARIMA,"ARIMA(3, 0, 1)",863,30,0.512512796,1.32288129,2.390608463
ARIMA,"ARIMA(3, 0, 1)",865,30,0.767552737,1.425335397,2.757363011
ARIMA,"ARIMA(3, 0, 1)",866,30,0.925881966,1.295092275,2.37564227
ARIMA,"ARIMA(3, 0, 1)",867,30,2.156601014,1.420232037,2.594806557
ARIMA,"ARIMA(3, 0, 1)",884,30,1.177452078,1.503917464,3.365883433
ARIMA,"ARIMA(3, 0, 1)",886,30,0.900273133,1.362364093,3.052436638
ARIMA,"ARIMA(3, 0, 1)",888,30,0.588985376,1.316074631,3.081598387
ARIMA,"ARIMA(3, 0, 1)",890,30,0.872641418,1.562390773,2.92268251
ARIMA,"ARIMA(3, 0, 1)",891,30,1.104221092,1.953270696,3.286503489
ARIMA,"ARIMA(3, 0, 1)",907,30,1.254881983,1.479290973,3.02680978
ARIMA,"ARIMA(3, 0, 1)",920,30,0.605517135,1.283792069,2.071663435
ARIMA,"ARIMA(3, 0, 1)",926,30,0.800182779,2.220173204,2.029338336
ARIMA,"ARIMA(3, 0, 1)",929,30,3.661420283,2.364001976,2.043590489
ARIMA,"ARIMA(3, 0, 1)",957,30,0.446856185,1.349303865,4.934685066
ARIMA,"ARIMA(3, 0, 1)",965,30,0.765244967,1.723061347,4.955896581
ARIMA,"ARIMA(3, 0, 1)",966,30,0.692523423,1.616477981,4.478961527
ARIMA,"ARIMA(3, 0, 1)",974,30,0.598090985,2.07866294,2.368191104
ARIMA,"ARIMA(3, 0, 1)",975,30,0.591191545,2.141444198,2.69843603
ARIMA,"ARIMA(3, 0, 1)",977,30,3.141106791,1.893894638,1.658522675
ARIMA,"ARIMA(3, 0, 1)",990,30,0.641674911,1.646151395,1.553278793
ARIMA,"ARIMA(3, 0, 1)",993,30,2.246132412,1.277537451,1.20472821
ARIMA,"ARIMA(3, 0, 1)",994,30,0.439421546,0.994579037,1.163337869
ARIMA,"ARIMA(3, 0, 1)",996,30,0.504614854,1.528038752,1.542099027
ARIMA,"ARIMA(3, 0, 1)",999,30,0.991306588,1.314742254,1.135797176
ARIMA,"ARIMA(3, 0, 1)",1000,30,0.506995725,1.381983798,1.078965456
ARIMA,"ARIMA(3, 0, 1)",1002,30,0.906447461,1.76511757,1.531332333
ARIMA,"ARIMA(3, 0, 1)",1005,30,1.295488302,1.69067672,2.514078094
ARIMA,"ARIMA(3, 0, 1)",1013,30,0.861510476,0.833678236,1.056619188
ARIMA,"ARIMA(3, 0, 1)",1018,30,0.558403614,0.800512412,0.931869116
ARIMA,"ARIMA(3, 0, 1)",1021,30,0.613366624,0.735744963,1.40739805
ARIMA,"ARIMA(3, 0, 1)",1023,30,0.565066957,0.846909641,1.724189988
ARIMA,"ARIMA(3, 0, 1)",1030,30,0.595888882,0.777908581,0.946149987
ARIMA,"ARIMA(3, 0, 1)",1032,30,0.665964121,0.696637972,1.493525669
ARIMA,"ARIMA(3, 0, 1)",1035,30,0.620092429,0.732742213,1.309615121
ARIMA,"ARIMA(3, 0, 1)",1039,30,0.362196098,0.792609105,1.21706178
ARIMA,"ARIMA(3, 0, 1)",1049,30,0.909123835,0.913221955,2.960356419
ARIMA,"ARIMA(3, 0, 1)",1059,30,0.333905297,0.687960101,0.910249232
ARIMA,"ARIMA(3, 0, 1)",1065,30,0.714881607,0.750082638,0.919437497
ARIMA,"ARIMA(3, 0, 1)",1066,30,0.639987049,0.650497813,0.931342203
ARIMA,"ARIMA(3, 0, 1)",1072,30,0.549916264,0.731471433,1.044378362
ARIMA,"ARIMA(3, 0, 1)",1079,30,0.543672588,0.855851155,1.133472822
ARIMA,"ARIMA(3, 0, 1)",1080,30,0.720533915,0.867168183,1.195466748
ARIMA,"ARIMA(3, 0, 1)",1081,30,0.564034608,0.73723609,1.128974503
ARIMA,"ARIMA(3, 0, 1)",1085,30,0.547552368,0.684004561,0.865939542
ARIMA,"ARIMA(3, 0, 1)",1094,30,0.680142836,0.776235566,1.032628533
ARIMA,"ARIMA(3, 1, 2)",30,30,2.585368852,7.70E+17,1.62E+86
ARIMA,"ARIMA(3, 1, 2)",31,30,0.491329515,1.195979114,1.564529807
ARIMA,"ARIMA(3, 1, 2)",37,30,0.554982231,1.012950382,0.943415699
ARIMA,"ARIMA(3, 1, 2)",40,30,0.490198481,0.670550542,0.920970057
ARIMA,"ARIMA(3, 1, 2)",41,30,0.482974493,0.883144773,1.394557814
ARIMA,"ARIMA(3, 1, 2)",50,30,0.387880872,0.445789897,0.796658168
ARIMA,"ARIMA(3, 1, 2)",54,30,1.775139147,8.08877E+12,5.43E+62
ARIMA,"ARIMA(3, 1, 2)",73,30,0.502191609,0.842459551,22.42506777
ARIMA,"ARIMA(3, 1, 2)",76,30,0.458079701,0.912918546,7.189064056
ARIMA,"ARIMA(3, 1, 2)",78,30,0.720505652,1.099201865,1.307268615
ARIMA,"ARIMA(3, 1, 2)",79,30,2.025713473,3116910228,1.67E+46
ARIMA,"ARIMA(3, 1, 2)",80,30,0.609340903,14.38923814,1064157905
ARIMA,"ARIMA(3, 1, 2)",84,30,1.182048232,1.351352094,2.176381606
ARIMA,"ARIMA(3, 1, 2)",88,30,0.82490623,1.346386202,1.562603586
ARIMA,"ARIMA(3, 1, 2)",91,30,0.811874833,1.596677759,1.768422144
ARIMA,"ARIMA(3, 1, 2)",98,30,0.857293095,1.193129644,2.95638109
ARIMA,"ARIMA(3, 1, 2)",99,30,0.713403034,0.739959321,1.369343124
ARIMA,"ARIMA(3, 1, 2)",100,30,8.436012389,6.87569E+14,3.45E+69
ARIMA,"ARIMA(3, 1, 2)",113,30,0.905672987,1.067461283,2.277983517
ARIMA,"ARIMA(3, 1, 2)",118,30,0.763721939,1.183889431,2.263509808
ARIMA,"ARIMA(3, 1, 2)",126,30,0.675259551,0.854891074,33.47686385
ARIMA,"ARIMA(3, 1, 2)",139,30,1.321361402,1.185323914,1.862029723
ARIMA,"ARIMA(3, 1, 2)",140,30,0.986743131,1.155444481,2.004168855
ARIMA,"ARIMA(3, 1, 2)",144,30,1.927729168,1.015056485,1.813439101
ARIMA,"ARIMA(3, 1, 2)",149,30,1.111048813,0.897199974,2.512144732
ARIMA,"ARIMA(3, 1, 2)",154,30,0.987650459,0.976198945,2.985693332
ARIMA,"ARIMA(3, 1, 2)",156,30,1.089964602,0.742182772,2.632766563
ARIMA,"ARIMA(3, 1, 2)",160,30,0.750056305,1.299359354,3.062712009
ARIMA,"ARIMA(3, 1, 2)",162,30,0.613668943,1.554574064,12247.089
ARIMA,"ARIMA(3, 1, 2)",164,30,0.387113124,1.462532721,2.698104179
ARIMA,"ARIMA(3, 1, 2)",191,30,3.289761366,2.547324233,14.18832773
ARIMA,"ARIMA(3, 1, 2)",198,30,2.674347179,2.392283268,4.650059008
ARIMA,"ARIMA(3, 1, 2)",203,30,2.181424305,2.691526183,4.134649576
ARIMA,"ARIMA(3, 1, 2)",214,30,2.093396297,2.830439717,1.733549418
ARIMA,"ARIMA(3, 1, 2)",220,30,2.6872521,3.700370216,13.53232163
ARIMA,"ARIMA(3, 1, 2)",225,30,0.661890029,0.942193182,1.226634491
ARIMA,"ARIMA(3, 1, 2)",227,30,0.621191375,0.988054071,1.276726502
ARIMA,"ARIMA(3, 1, 2)",229,30,0.641656076,1.271972677,1.387792453
ARIMA,"ARIMA(3, 1, 2)",231,30,1.2873236,1.356037641,1.684806215
ARIMA,"ARIMA(3, 1, 2)",233,30,1.505269658,1.687957783,1.944784886
ARIMA,"ARIMA(3, 1, 2)",245,30,0.735451297,1.488787839,1.49453293
ARIMA,"ARIMA(3, 1, 2)",257,30,1.257053096,1.524757424,1.914695121
ARIMA,"ARIMA(3, 1, 2)",258,30,1.078213732,1.304432718,1.80909769
ARIMA,"ARIMA(3, 1, 2)",259,30,0.765380223,1.153269306,1.556933698
ARIMA,"ARIMA(3, 1, 2)",266,30,0.967349509,1.173983742,3.986216214
ARIMA,"ARIMA(3, 1, 2)",269,30,1.200737452,1.92959675,2.162570434
ARIMA,"ARIMA(3, 1, 2)",270,30,0.965688365,1.48259252,2.419374181
ARIMA,"ARIMA(3, 1, 2)",271,30,0.614573361,1.233477775,1.762875763
ARIMA,"ARIMA(3, 1, 2)",272,30,0.920018002,1.117866435,1.720014469
ARIMA,"ARIMA(3, 1, 2)",275,30,0.981729025,1.756042294,1.992334825
ARIMA,"ARIMA(3, 1, 2)",279,30,1.112714873,1.202081932,1.856580976
ARIMA,"ARIMA(3, 1, 2)",283,30,0.951876439,1.876459936,3.552396327
ARIMA,"ARIMA(3, 1, 2)",288,30,0.688804956,1.295487262,2.605401552
ARIMA,"ARIMA(3, 1, 2)",289,30,0.561928226,1.237310384,2.5204948
ARIMA,"ARIMA(3, 1, 2)",295,30,0.528249077,0.713040311,2.306366466
ARIMA,"ARIMA(3, 1, 2)",300,30,0.787598568,1.181299838,2.912943714
ARIMA,"ARIMA(3, 1, 2)",304,30,0.586807188,0.826339003,2.485841607
ARIMA,"ARIMA(3, 1, 2)",307,30,0.679663467,0.918094009,2.469626147
ARIMA,"ARIMA(3, 1, 2)",311,30,0.489722575,0.786052441,2.564012708
ARIMA,"ARIMA(3, 1, 2)",314,30,0.576611766,1.163375287,2.6827901
ARIMA,"ARIMA(3, 1, 2)",317,30,0.769704472,1.455239691,3.078035949
ARIMA,"ARIMA(3, 1, 2)",321,30,0.770700965,1.338529595,14.21911563
ARIMA,"ARIMA(3, 1, 2)",328,30,1.404685327,1.11577E+13,1.84E+64
ARIMA,"ARIMA(3, 1, 2)",335,30,0.711078121,1.172896621,6.430009684
ARIMA,"ARIMA(3, 1, 2)",336,30,0.823369414,1.214841544,6.949890452
ARIMA,"ARIMA(3, 1, 2)",339,30,0.751955684,1.394404127,4.024904159
ARIMA,"ARIMA(3, 1, 2)",357,30,0.531706089,0.86385159,1.679243939
ARIMA,"ARIMA(3, 1, 2)",381,30,0.875695761,1.118076339,2.125278128
ARIMA,"ARIMA(3, 1, 2)",382,30,1.483437905,1.4087E+11,4.09E+54
ARIMA,"ARIMA(3, 1, 2)",390,30,0.68640691,0.76981587,1.683934961
ARIMA,"ARIMA(3, 1, 2)",391,30,3.941253107,3.28019E+13,2.23E+64
ARIMA,"ARIMA(3, 1, 2)",392,30,0.561533984,0.850425498,3.946255996
ARIMA,"ARIMA(3, 1, 2)",396,30,0.512162239,1.059535378,1.518642098
ARIMA,"ARIMA(3, 1, 2)",409,30,0.556115834,0.724296593,3.998185622
ARIMA,"ARIMA(3, 1, 2)",419,30,0.592075489,1.131711912,1.442713525
ARIMA,"ARIMA(3, 1, 2)",423,30,1.187536805,1.822793042,5589.023446
ARIMA,"ARIMA(3, 1, 2)",424,30,0.839483255,1.00224765,1.564548756
ARIMA,"ARIMA(3, 1, 2)",439,30,0.857155645,1.001824603,2.097025777
ARIMA,"ARIMA(3, 1, 2)",451,30,0.567607244,1.548352303,2.069043709
ARIMA,"ARIMA(3, 1, 2)",452,30,0.616148359,1.383109378,1.967324806
ARIMA,"ARIMA(3, 1, 2)",458,30,0.820902059,1.244152073,1.569497411
ARIMA,"ARIMA(3, 1, 2)",465,30,0.877582156,1.2625222,2.192392489
ARIMA,"ARIMA(3, 1, 2)",466,30,0.735731544,1.377653891,2.078759661
ARIMA,"ARIMA(3, 1, 2)",468,30,0.483135446,1.454830157,1.820765234
ARIMA,"ARIMA(3, 1, 2)",470,30,1.147560812,1.748974726,2.269336576
ARIMA,"ARIMA(3, 1, 2)",471,30,0.700080366,1.354867739,1.934993631
ARIMA,"ARIMA(3, 1, 2)",494,30,0.373298745,1.002616783,2.875421309
ARIMA,"ARIMA(3, 1, 2)",504,30,0.820054867,1.557382937,3.368365109
ARIMA,"ARIMA(3, 1, 2)",510,30,0.852082531,1.935548086,3.397416476
ARIMA,"ARIMA(3, 1, 2)",522,30,0.887572029,0.94338439,1.85269707
ARIMA,"ARIMA(3, 1, 2)",523,30,0.757949112,0.932370497,1.94915516
ARIMA,"ARIMA(3, 1, 2)",524,30,0.695829507,1.154887071,2.222195979
ARIMA,"ARIMA(3, 1, 2)",528,30,0.465031823,1.06786831,1.978205072
ARIMA,"ARIMA(3, 1, 2)",535,30,1.156229649,1.968385255,3.2168701
ARIMA,"ARIMA(3, 1, 2)",541,30,1.774444086,2.017808033,179.5323117
ARIMA,"ARIMA(3, 1, 2)",545,30,2.117002924,1023.950343,1.16E+16
